,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,Unnamed: 67
1568,Africa Western and Central,AFW,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,,,,,,,,,,,35.0,33.8772980789,32.9023543034,32.0478001086,31.292633015,30.620467365,30.0183318057,29.4758240163,28.9845047039,28.5374554102,18.7963944853993,16.6520325781236,14.9343352972362,13.754707256004,12.8074726384727,13.6176401785507,13.6500668798956,16.2427799842246,16.9125524809779,17.5786387460442,18.1772844118729,18.583831758071,18.9003271242177,19.0563548215724,19.1980168798042,19.7335481652005,20.2248262420294,20.7075506618233,21.1546673683553,21.8347701026781,22.4153016861761,22.6190236569281,23.0038309250843,23.7318527775304,24.4386845380868,25.0657384604207,25.3037055263738,25.5343249704949,25.7534115195838,25.9626341869949,26.1630653016211,25.9217599218892,25.6821802277717,25.6878280856765,25.6818550046375,25.6518139651883,25.6530181582188,25.8067615021285,24.6712871265998,24.5448672746499,24.5448672746499,,,
1569,Africa Western and Central,AFW,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,13.0,12.6626730014,12.3697414126,12.112982075,11.8860845839,11.6841257051,11.503208066,11.3402061856,11.192584394,11.0582639715,6.89289501576812,6.05257539041047,5.37624180303032,4.92787034001791,4.56783060172401,4.19500325137922,4.26064843122101,7.03418687414874,7.21123398739659,7.52343611369332,7.80399995813902,8.22760782388304,8.61336342998171,8.90576002137134,9.17156692014722,9.24329165605194,9.3090900250087,9.38216538159333,9.41916942417254,9.49054899305424,9.55428877095424,9.62605255313088,9.75683085734063,9.99284769630675,10.2213956619481,10.4186005229604,10.2638501053594,10.1212251878299,9.98053009032697,9.84206605061778,9.70585757361028,9.62820884079236,9.55004551532758,9.51408668193486,9.47539781685084,9.36662483034185,9.33677164401721,9.37076393840823,8.9590601957042,8.91106988207433,8.91106988207433,,,
1571,Africa Western and Central,AFW,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.841479804,15.1659661675,16.0193611283,16.8675253201,17.6399961786,18.4275470367,19.3487023396,20.2698576424,21.1792746667,22.0887301526,22.9528453822,23.9041093298,24.7825185764,25.6592309904,26.6167123787,27.3464919814,27.7606686855,28.1748453894,28.6570220935,28.9418827644,29.2050147801,29.4694821547,29.7340552488,29.9986283429,30.086001437,30.1758967535,30.2550087365,30.3353207196,30.6641993693,30.741378019,30.6147878277,32.040511,32.2281078,32.2281078,,,
1627,Africa Western and Central,AFW,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,675.35481551441,702.24445589708,698.032525671718,691.134187251496,658.343442379971,643.872507614384,684.305250773169,666.783772840426,654.672297468817,691.007034334832,692.217957714029,639.250116264092,643.44296178791,829.809827074455,818.881204221624,691.397061306785,744.443095744951,777.074923953923,788.769830164126,806.51835384263,947.038375772685,928.13878169238,884.168967757578,879.971652157499,958.694722293144,950.656788493824,944.714112891064,1005.191079178,964.3806306642,875.010967556294,918.357546389196,907.554929258853,929.006295276044,902.472682952072,962.064127767439,987.261549355648,966.867304653931,998.388345750741,1032.25459490528,971.647859333508,1002.02220502993,1011.13597344413,1075.39626795252,1089.59008698587,1143.40993130963,1180.59459694968,1107.17267674854,1231.79974637876,1192.11635920244,1184.28883872261,1061.26749960238,1187.66208308418,1113.23227175217,1226.52274059071,1268.25418624382,1311.27370011136,1289.93369270314,1344.82613051624,1369.21827674214,1368.25679474563,1323.35277110564,1395.06759687225,
1722,Africa Western and Central,AFW,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,Africa Western and Central,AFW,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,71.6441201223981,67.593372612867,68.1555551120062,74.0684127117393,69.1717037722539,67.8053834893572,63.3627262854315,57.0227592760243,59.5809160229338,58.4011651371707,57.2077426927513,55.3641491152422,43.7391845116768,42.6702080160519,49.6489942929752,52.4365854657447,49.0861376689968,51.862273327211,52.3043917501658,51.9676164823707,56.3152370063232,55.0962454068754,53.4437496443822,50.7234590713985,51.115453776733,50.5372892345327,50.3078778291423,44.9899698230451,46.4208020793176,49.4649082198889,47.9572479609197,42.6409577372677,42.0448545219112,41.6611621875165,40.1391584841327,35.8858026307077,33.0723891282139,37.9426038752037,37.3807889732078,34.5311524107916,33.9245002624051,31.7437303671913,30.7926701246101,30.4964568255702,27.1143024375175,,,,,,,,
2474,Africa Western and Central,AFW,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.862093741502314,0.885859628721572,0.886522862783505,0.900671856104738,0.91426815437436,0.904761799486657,0.868726082121642,0.869831472224863,0.887628252886726,0.895034366578309,0.907856891775677,0.915594622498226,0.934938949304599,0.960073754888804,0.977361819544583,0.99792389379357,1.03418389569501,1.05286664057715,1.07729792234611,1.09155871577686,1.10725664342931,1.12571829073889,1.13787865723022,1.17469140306309,1.23272951586265,1.26103000515157,1.27120049348978,1.30569171481066,1.31674659343915,1.32205293518082,1.35577031499771,1.38296531642379,1.4406717828645,1.48080099228591,1.53043739732781,1.53751251965005,1.55918008176188,1.57994210560062,1.60777925176159,1.65485188673614,1.68191519139311,1.7001345931473,1.72023332426833,1.76951693496857,1.81426804543113,1.83668830106414,1.86662587416453,1.91353268595964,1.93821918065662,1.96517193652731,1.98947152152717,1.99884702037856,2.02303605659213,2.05418966634165,2.15930041411575,2.12500914238463,2.15759988635585,2.30416642898678,2.32039595258784,2.33419520918776,2.36459614894161,,
2553,Africa Western and Central,AFW,Population density (people per sq. km of land area),EN.POP.DNST,,10.9780743662246,11.2136334393771,11.4593047317329,11.712711212414,11.9753766616777,12.2475549876307,12.5262751227536,12.8138725352564,13.1116666187664,13.4221768889459,13.7439826984341,14.0786953743846,14.4323166323627,14.8077853856545,15.205832222318,15.6159446725434,16.0431550402508,16.4946155002664,16.9647797094336,17.4474295196213,17.9446452378899,18.4642324929415,18.9664838189742,19.4626107422467,19.9891343808936,20.5311475627309,21.0882811653611,21.6642149156844,22.2636632772409,22.8547481809197,23.4554552509568,24.0958879167966,24.73957646549,25.3903781652881,26.0742007875496,26.7749447808812,27.4949307854049,28.2433265014183,29.007673191256,29.8052680918616,30.6397123299483,31.501133346157,32.3883566701821,33.3045074056632,34.2507588068691,35.2210073647601,36.2172016122435,37.2432045661071,38.302415159334,39.3927070965688,40.5149366887101,41.6545614640197,42.8049933781277,43.9824434156037,45.1802249225606,46.4059908598264,47.6618604476341,48.9340692566036,50.2229838665101,51.5366792865574,52.862912544898,,
3053,Arab World,ARB,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0063777550586,85.6970038471073,85.5211403589831,82.9472406598436,83.2535774985622,80.9165420413309,80.9041811467261,,,
3054,Arab World,ARB,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8564947100655,11.2107157778679,11.2979592723078,11.3623306540055,11.8231888734445,13.0958362609492,13.0659668649984,,,
3055,Arab World,ARB,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.13712753486646,3.08404152694452,3.18131975503949,5.95537460038671,6.60793400769169,6.03158039491659,6.03020183324816,,,
3057,Arab World,ARB,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.9597550116,204.8266454545,208.1287,230.5277,221.80422,244.85724,244.88904,,,
3113,Arab World,ARB,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,795.715635250419,1106.09259262994,1040.10037401624,976.833042201282,1012.95642400998,881.717723693157,1008.4279453601,1194.5409278293,1085.3429850402,1001.91768025699,1117.82302759776,1207.27926950581,924.022245330892,1081.60218779662,1073.75583010571,1138.33741048321,904.757169764057,1067.3853760578,989.389420599359,1156.73687880956,1072.6268240474,1106.80703234941,1010.10535659496,982.475502718525,1156.06164426613,1278.7067042821,1183.27572474377,1417.62510854418,1236.15381966165,1419.12539840114,1531.20157122395,1348.10521829294,1397.26645893083,1476.54361640875,1362.68258258903,1639.82537672827,1367.03247170999,1475.79763788454,1466.25521708005,1438.34206656825,1584.34969185948,1766.03462007097,1789.31266932493,1935.33075584578,1524.66239973341,1916.06675021838,1680.99495843751,1702.60196291414,1959.48360869298,1733.85340728937,1866.54924022255,2033.24400943817,1967.89454798127,1798.64359801575,2166.2371642852,1702.39413557419,1884.12089253531,1796.06855755294,1948.41518669519,1864.67057949534,1957.92238972674,1910.16546182985,
3208,Arab World,ARB,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3328,Arab World,ARB,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,31.4013780109317,30.0325891996651,25.7019356838658,26.9683409106189,25.1097811218671,24.4865514263555,24.0988430332007,21.5068886492053,18.4671814832178,16.0594677255034,14.1149938749651,12.203962308642,10.1550872596191,9.19826141109226,8.12485182705023,7.57870495473321,7.87507384463829,7.33664596627957,7.4832525670267,7.17289317870086,6.62684679404163,5.7117510539973,5.33310722582268,5.26664896111394,5.0296265843983,5.24619912094025,5.1179828726169,4.7595180994848,4.79787922511813,4.3740073802595,4.48129638675115,3.63829118132215,3.79729440297209,3.74575163861857,4.30773889271252,3.95689205977301,3.94985905091724,3.1681479756053,3.096094752004,3.53511403676325,3.23769616555297,3.19879669536836,3.37887614145835,2.82499198265023,2.42992581018795,,,,,,,,
3960,Arab World,ARB,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.238958477350682,0.241318561077602,0.243973655270388,0.24847256487483,0.248398812258363,0.250021369820621,0.252307700931075,0.254594032041529,0.264845645730339,0.279964932105923,0.284980110025628,0.295895497262635,0.304746710273276,0.308139340639338,0.30954064448619,0.316030893882136,0.316989680724719,0.321360937410075,0.321876765560011,0.32084510926014,0.329024669923409,0.341330855786166,0.355921423455782,0.368374988789949,0.372427924253731,0.376480859717513,0.383407694873796,0.392471985499805,0.403878915511519,0.416463335072829,0.421668260549917,0.428426665792891,0.424459412092674,0.432467387154224,0.442025529865302,0.453266082015917,0.455470111849371,0.46017204216074,0.469649370444592,0.476032975518886,0.479595422406358,0.496249806504548,0.502177206195081,0.510691861234402,0.551509923665356,0.558963791217466,0.570151442206497,0.569760907466796,0.556642227388965,0.587314567909363,0.601536002953377,0.627535001405636,0.652417030955513,0.65951962212187,0.660987099145928,0.676760457535722,0.675666404336313,0.670960055961103,0.66845308103236,0.649103407803749,0.678293414807719,,
4039,Arab World,ARB,Population density (people per sq. km of land area),EN.POP.DNST,,7.03527845782202,7.21955969279102,7.41232562200753,7.612602653457,7.82018779629005,8.03694888957834,8.26508239275886,8.50237032040155,8.74718411725539,8.99798103817146,9.25542508289528,9.52180336982442,9.79949698087876,10.0924405265553,10.414520434362,10.7862104083111,11.1642021536195,11.515461549137,11.9028383611368,12.3210744279193,12.7186485662655,13.1204565052073,13.5432372881842,13.9707849538891,14.3965175248914,14.8343560414126,15.2735177124546,15.6820687436446,16.0910117988502,16.5980828144856,16.959084697391,17.3823262227168,17.8522192119256,18.3372485964187,18.7932737564478,19.2451303613852,19.7010086595597,20.1577909038366,20.6187355319217,21.0900662832585,21.5636651282294,22.0416685064193,22.5235055176045,23.014037882365,23.5510133491771,24.1492577019216,24.7953871667657,25.4662963039424,26.141474458754,26.7787788113638,27.3609942751867,29.0350595317198,29.7032499712419,30.3745893292785,31.0294362944761,31.6840610024221,32.3395190118262,33.0174231145493,33.6984280194777,34.2907992634507,34.8474272739049,,
4539,Caribbean small states,CSS,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.3377234204487,59.859772947633,51.5641547788593,51.5641547788593,51.5641547788593,51.5641547788593,51.5641547788593,,,
4540,Caribbean small states,CSS,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.911618140987,17.8667513340787,13.7716744904813,13.7716744904813,13.7716744904813,13.7716744904813,13.7716744904813,,,
4541,Caribbean small states,CSS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.7506584385659,22.2734757182666,34.6641707306276,34.6641707306276,34.6641707306276,34.6641707306276,34.6641707306276,,,
4543,Caribbean small states,CSS,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2193,3.4993,4.0193,4.0193,4.0193,4.0193,4.0193,,,
4599,Caribbean small states,CSS,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2001.23861053589,2216.81336639985,2057.63805016999,2081.70673744365,2158.94755216555,2144.71985339682,2184.35966328779,1892.75349970068,2034.84324299872,2291.77386414183,2191.1160973341,2265.3273858807,2346.85602184097,2599.22978245338,2425.50922194668,2267.32251801824,2839.14127402103,2940.53992337585,3013.2887212424,3202.22281985153,3306.78432983168,3356.05049333285,3256.6754584805,3283.90055765288,3338.05894138291,3361.58176517259,3230.43716263252,3165.87220379105,3240.41452976946,3158.01015914323,3343.38421255992,3430.63781694019,3250.92359220393,3439.16706385358,3552.64418146043,3692.75621297711,3727.46770710142,3717.34596673242,3627.83401752624,3620.51358586319,3751.10681972815,3747.25447999597,3844.03420264484,3771.3180262804,3595.50217025599,4121.63745778622,3979.44555500713,3879.07255300344,3999.05577615616,3986.3214610836,4072.66834669139,4239.47916381972,4593.71389456709,4788.67475678353,4922.4578818331,4795.59527230941,5157.35075547059,5270.06501211268,5156.99602319051,5042.03089337662,5028.08051917809,5387.65940166526,
4694,Caribbean small states,CSS,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4814,Caribbean small states,CSS,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5446,Caribbean small states,CSS,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.521812246513008,0.521812246513008,0.524285290335345,0.526758334157681,0.524285290335345,0.529231377980018,0.519339202690672,0.524285290335345,0.529231377980018,0.529231377980018,0.533596837944664,0.54100790513834,0.54100790513834,0.54001976284585,0.540820862349978,0.540820862349978,0.540820862349978,0.540820862349978,0.546994616486393,0.545881190564407,0.552056317154502,0.553291342472521,0.539706063974311,0.545881190564407,0.552056317154502,0.560454489317031,0.571199209583796,0.575521798196863,0.574904285537854,0.596517228603186,0.598369766580215,0.607632456465358,0.614425095714462,0.636038038779795,0.625540323576633,0.626898851426454,0.623070272940595,0.606397431147339,0.615660121032481,0.613560577991849,0.607385451401754,0.597752253921205,0.591083117203903,0.585476102260096,0.577324935161171,0.575595899715944,0.575521798196863,0.548351241200445,0.541188094355934,0.489811041126343,0.485364949981475,0.478695813264172,0.478695813264172,0.476472767691738,0.474249722119303,0.474249722119303,0.474249722119303,0.474249722119303,0.471779671483265,0.471779671483265,0.471779671483265,,
5525,Caribbean small states,CSS,Population density (people per sq. km of land area),EN.POP.DNST,,10.596415513834,10.7866106719368,10.9771343873518,11.1674703557312,11.3543601778656,11.5377099802372,11.7170281620553,11.8921887351779,12.0648913043478,12.2364476284585,12.4107608695652,12.5742391304348,12.7226358695652,12.8679446640316,13.0053193065639,13.1433817355658,13.2791598755371,13.4148812169704,13.5499481404653,13.6941113992837,13.8436062739286,13.9959342966531,14.1473582808448,14.291421514141,14.4299370137088,14.5594491787082,14.6707150796591,14.7718191922934,14.8706508583426,14.9631616648141,15.0678350006175,15.1968185747808,15.331048536495,15.4668247499074,15.6095269853032,15.7501914289243,15.8848190687909,16.0170235889836,16.1427664567124,16.2582215635421,16.3685389650488,16.4797875756453,16.5907051994566,16.6984611584537,16.8024552303322,16.9054785723107,17.0055699641843,17.102442880079,17.2020254415216,17.3012918364826,17.399918488329,17.5101790786711,17.6259948128937,17.7375422996171,17.8451327652217,17.9455897245894,18.040345807089,18.2157589230579,18.3379078671113,18.3889539335556,18.4806150426084,,
6025,Central Europe and the Baltics,CEB,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9665577478439,11.9765748588524,11.870455381623,12.4487503686742,13.1982159962398,13.8850162999015,14.3796222734748,,,
6026,Central Europe and the Baltics,CEB,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2191938091609,19.4660021066988,19.3430081757848,19.3163423216171,19.5581555883052,20.4012107897999,20.3607884947163,,,
6027,Central Europe and the Baltics,CEB,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.7530222492782,68.6245174782909,68.7133779655961,68.2391161699856,67.2583804234973,65.6927001136924,65.2597417177391,,,
